id,country,region,year,title,budget,expense,sdg,solution,donors
00079046,Cook Islands,Pacific,2016,Access to Benefit-Sharing (ABS) Nagoya Protocol in Cook Islands,192746,192746,Life on Land,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste
00078843,Cook Islands,Pacific,2016,National Biodiversity Strategy in Cook Islands,91235,91235,Life on Land,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste
00098352,Cook Islands,Pacific,2016,UN Joint Presence & Coordination in Cook Islands,45000,40073,No poverty,Others,UNITED NATIONS DEVELOPMENT PRO
00074208,Cook Islands,Pacific,2016,Ridge to Reef (R2R)Approach in Cook Islands_PPG,16099,14444,Life on Land,Others,Global Environment Fund Truste;UNITED NATIONS DEVELOPMENT PRO
00062173,Cook Islands,Pacific,2017,Strengthening the Resilience of our Islands and our Communities,1274343,977451,Climate action,Enhance national prevention and recovery capacities for resilient societies,Adaptation Fund  (AF)
00084399,Cook Islands,Pacific,2017,Ridge to Reef Approach in Cook Islands_Full Size,795830,518785,Life below water;Life on Land,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste;UNITED NATIONS DEVELOPMENT PRO
00079046,Cook Islands,Pacific,2017,Access to Benefit-Sharing (ABS) Nagoya Protocol in Cook Islands,374326,320772,Life on Land,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste
00078843,Cook Islands,Pacific,2017,National Biodiversity Strategy in Cook Islands,103881,103881,Life on Land,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste
00098352,Cook Islands,Pacific,2017,UN Joint Presence & Coordination in Cook Islands,70000,69377,No poverty,Others,UNITED NATIONS DEVELOPMENT PRO
00084399,Cook Islands,Pacific,2018,Ridge to Reef Approach in Cook Islands_Full Size,831076,691404,Life below water;Life on Land,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste;UNITED NATIONS DEVELOPMENT PRO
00062173,Cook Islands,Pacific,2018,Strengthening the Resilience of our Islands and our Communities,295387,295832,Climate action,Enhance national prevention and recovery capacities for resilient societies,Adaptation Fund  (AF)
00079046,Cook Islands,Pacific,2018,Access to Benefit-Sharing (ABS) Nagoya Protocol in Cook Islands,218938,171565,Life on Land,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste
00098352,Cook Islands,Pacific,2018,UN Joint Presence & Coordination in Cook Islands,50000,49907,No poverty,Others,UNITED NATIONS DEVELOPMENT PRO
00078843,Cook Islands,Pacific,2018,National Biodiversity Strategy in Cook Islands,20391,20316,Life on Land,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste
00084399,Cook Islands,Pacific,2019,Ridge to Reef Approach in Cook Islands_Full Size,1271751,1232057,Life below water;Life on Land,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste;UNITED NATIONS DEVELOPMENT PRO
00079046,Cook Islands,Pacific,2019,Access to Benefit-Sharing (ABS) Nagoya Protocol in Cook Islands,229137,229137,Life on Land,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste
00062173,Cook Islands,Pacific,2019,Strengthening the Resilience of our Islands and our Communities,1523,0,Climate action,Enhance national prevention and recovery capacities for resilient societies,Adaptation Fund  (AF)
00084399,Cook Islands,Pacific,2020,Ridge to Reef Approach in Cook Islands_Full Size,1252074,1049507,Life below water;Life on Land,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste;UNITED NATIONS DEVELOPMENT PRO
00079046,Cook Islands,Pacific,2020,Access to Benefit-Sharing (ABS) Nagoya Protocol in Cook Islands,0,-2355,Life on Land,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste
00133334,Cook Islands,Pacific,2021,UNPRPD Cook Islands,300000,0,,Others,MPTFO - Joint SDG Fund (previously known as The Joint Fund for the 2030 Agenda)
00084399,Cook Islands,Pacific,2021,Ridge to Reef Approach in Cook Islands_Full Size,68699,-1971,Life below water;Life on Land,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste;UNITED NATIONS DEVELOPMENT PRO
00059615,Cuba,Caribbean,2012,Prevención VIH/sida en Cuba- Atención Integral y Apoyo,7757180,6531918,,Others,"GLOBAL FUND TO FIGHT AIDS, TUBERCULOSIS"
00057985,Cuba,Caribbean,2012,MODERNIZACIÓN SECTOR AGROPECUARIO CUBA,3524439,3341137,Climate action;Zero hunger,Others;Keeping people out of poverty,CANADIAN INTERNATIONAL DEVELOPMENT AGENCY;EUROPEAN COMMISSION;UNITED NATIONS DEVELOPMENT PRO
00058592,Cuba,Caribbean,2012,ODM- APOYO A LAS INICIATIVAS DE DESCENTRALIZACIÓN CUBA,2901979,2875484,,Others,UNDP AS ADMINISTRATIVE AGENT FOR A JOINT PROGRAMME PASS THROUGH ARRANGEMENT
00057442,Cuba,Caribbean,2012,Respuesta Nacional VIH/sida,2802228,1653344,Good health and well-being,Others,"GLOBAL FUND TO FIGHT AIDS, TUBERCULOSIS"
00056926,Cuba,Caribbean,2012,CUBA MARINE & COASTAL PROTECTED AREAS,1974207,1706639,,Others,Global Environment Fund Truste
00050644,Cuba,Caribbean,2012,PROGRAMA MARCO DESARROLLO HUMANO LOCAL PDHL 2008-12,1921524,904252,,Others,AGENCIA ESPANOLA DE COOPERACION INTERNACIONAL;Asociacion Lodigiana Cooperacion Internacional;BERGAMO DECENTRALIZED COOP COMMITTEE;CAJA GRANADA;CANADIAN INTERNATIONAL DEVELOPMENT AGENCY;CECINA DECENTRALIZED COOP COMMITTEE;COMITE DE COOPERACION DESCENTRALIZADA LIVORNO;Comite de Parma;COMITE DE SIENA PARA LA COOPERACION DECENTRALIZADA;COMO DECENTRALIZED COOP COMMITTEE;EUKAL FONDOA;FAMSI DECENTRALIZED COOP COMMITTEE;FLORENCIA  DECENTRALIZED COOP COMMITTEE;FONDO PROVINCIAL MILANES PARA LA COOPERACION INTERNACIONAL;GOVERNMENT OF SWITZERLAND;LAURENT GARNIER SADEV94;PROVINCIA DE PAVIA;UNITED NATIONS DEVELOPMENT PRO
00061801,Cuba,Caribbean,2012,Control Tuberculosis en Cuba (Fase II),1025594,693511,,Others,"GLOBAL FUND TO FIGHT AIDS, TUBERCULOSIS"
00061732,Cuba,Caribbean,2012,Cuba: Control and management of invasive alien species,1000000,913513,Life on Land,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste
00058555,Cuba,Caribbean,2012,APOYO LUCHA CONTRA LA ANEMIA EN CUBA,795705,625516,,Others,UNDP AS ADMINISTRATIVE AGENT FOR A JOINT PROGRAMME PASS THROUGH ARRANGEMENT
00043827,Cuba,Caribbean,2012,Biodiversity Conservation in Sabana Camaguey Ecosystem,450000,435611,Life on Land,Others,Global Environment Fund Truste
00049239,Cuba,Caribbean,2012,CUBA: SUSTAINABLE LAND MANAGEMENT IN DEGRADED ECOSYSTEMS,366459,290879,,Others,Global Environment Fund Truste
00012188,Cuba,Caribbean,2012,REHABILITATION OF CARIBBEAN HEAVILY CONTAMINATED BAYS,289069,-47703,Life on Land,Others,Global Environment Fund Truste
00070358,Cuba,Caribbean,2012,"Respuesta inmediata Huracán Sandy ""Santiago de Cuba""",260260,244210,,Others,CHI-GOBIERNO DE CHILE;UNITED NATIONS DEVELOPMENT PRO
00070497,Cuba,Caribbean,2012,IMMEDIATE RESPONSE HURRICANE SANDY,202696,202696,,Others,"UNOCHA/Central Emergency Response Fund, CERF"
00068789,Cuba,Caribbean,2012,Resiliencia habitacional territorios vulnerables,200000,200000,,Others,UNITED NATIONS DEVELOPMENT PRO
00059906,Cuba,Caribbean,2012,"REDUCCIÓN RIESGOS Y RECUPERACIÓN GUSTAV, IKE Y PALOMA",171984,169874,,Others,UNITED NATIONS DEVELOPMENT PRO
00044183,Cuba,Caribbean,2012,Programa Marco Desarrollo Humano Local en Cuba,165612,117623,,Others,ASOCIACION CUBA COOPERACION;AYUNTAMIENTO DE BILBAO;AYUNTAMIENTO DE ZARAGOZA;AYUNT AMIENTO EL PRAT DE LLOBREGAT;BEAZ;CECINA DECENTRALIZED COOP COMMITTEE;COMITE PARA LA COOPERACION ZONA DEL CUERO;CREMONA DECENTRALIZED COOR COMMITTEE;CUBA - ONG TOTAL;EUKAL FONDOA;FLORENCIA  DECENTRALIZED COOP COMMITTEE;FOLIGNO DECENTRALIZED COOP;FUNDACION ROSA LUXEMBURGO;INSTITUTO DE ESTUDIOS POLITICOS PARA AMERICA LATINA Y AFRICA;ONG CENTRO DE INICIATIVAS PARA LA COOPERACION BATA;ONG EUSKADI CUBA;PROVINCIA DE PAVIA;UNITED NATIONS DEVELOPMENT PRO;VIAREGGIO DECENTRALIZED COOP COMMITTEE
00062211,Cuba,Caribbean,2012,FORTALECER DESARROLLO ECONOMICO ISLA DE LA JUVENTUD,137500,27927,,Others,UNITED NATIONS DEVELOPMENT PRO
00012189,Cuba,Caribbean,2012,TECNOLOGIA PARA RECICLAJE DE RESIDUALES DOMESTICOS,130067,3095,,Others,GOVERNMENT OF NORWAY
00049286,Cuba,Caribbean,2012,CUBA: MONITORING SUSTAINABLE LAND MANAGEMENT PROGRAMME,98700,54131,Climate action;Life below water;Life on Land,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste
00037833,Cuba,Caribbean,2012,SOLUCIONES Y CONTROL AMBIENTAL BAHIA  HABANA,74703,0,,Others,GOVERNMENT OF BELGIUM
00060248,Cuba,Caribbean,2012,FORTALECIMIENTO INSTITUCIONALOFICINA TECNICA OZONO (VII),61116,61116,,Others,MONTREAL PROTOCOL
00071148,Cuba,Caribbean,2012,RECUPERACION TEMPRANA HURACAN SANDY,41829,41829,,Others,COL-GOBIERNO DE COLOMBIA;UNITED NATIONS DEVELOPMENT PRO
00041363,Cuba,Caribbean,2012,Cuba: Segunda Comunicación Nacional Cambio Climático,40536,40536,,Others,Global Environment Fund Truste
00066290,Cuba,Caribbean,2012,Fortalecimiento Institucional OTOZ VIII,32617,32617,,Others,MONTREAL PROTOCOL
00060749,Cuba,Caribbean,2012,PLAN NACIONAL DE ELIMINACION HCFC,30799,30799,,Others,MONTREAL PROTOCOL
00058511,Cuba,Caribbean,2012,INCORPORACIÓN CUBA PROGRAMA COMPARACIÓN INTERNACIONAL,28858,28188,,Others,UNITED NATIONS DEVELOPMENT PRO
00040337,Cuba,Caribbean,2012,PROGRAMA DESARROLLO HUMANO LOCAL - Donante HEGOA,18310,-683,,Others,DESCENTRALIZED COOPETATION COMMITTEE HEGOA;UNITED NATIONS DEVELOPMENT PRO
00058590,Cuba,Caribbean,2012,REDUCCION DE RIESGOS EN HOLGUIN,17268,17268,,Others,MINISTRY  OF FOREIGN AFFAIRS & COOPERATION OF SPAIN
00033424,Cuba,Caribbean,2012,CFC PHASE-OUT IN MANUFACTURE OF PHARMACEUTICALS INHALERS,17209,17209,,Others,MONTREAL PROTOCOL
00066205,Cuba,Caribbean,2012,Landscape Approach / Mountains (GEF),14298,14298,,Others,Global Environment Fund Truste
00049389,Cuba,Caribbean,2012,Cluorofluorocarbons free chillers technology,12207,12207,,Others,MONTREAL PROTOCOL;UNITED NATIONS DEVELOPMENT PRO
00012210,Cuba,Caribbean,2012,COOPERACION DESCENTRALIZADA-PROGRAMA DESARROLLO LOCAL,11911,11911,,Others,GOVERNMENT OF CANADA;GOVERNMENT OF SPAIN;GOVERNMENT OF UNITED KINGDOM;INTERNATIONAL NON-GOVERNMENTAL ORGANIZATION
00066401,Cuba,Caribbean,2012,BASES AMBIENTALES PARA LA SOSTENIBILIDAD ALIMENTARIA,9741,9741,Climate action;Zero hunger,Keeping people out of poverty,AGENCIA SUIZA PARA EL DESARROLLO Y LA COOPERACION (COSUDE);EUROPEAN COMMISSION
00012175,Cuba,Caribbean,2012,Desarrollo Humano Local (Comités Coop. Descentralizada),9284,9284,,Others,AGENCIA DE COOPERACION ADELANTE;BEAZ;CECINA DECENTRALIZED COOP COMMITTEE;COMITE DE COOPERACION DESCENTRALIZADA LIVORNO;FAMSI DECENTRALIZED COOP COMMITTEE;FLORENCIA  DECENTRALIZED COOP COMMITTEE;FOLIGNO DECENTRALIZED COOP;GRUPO DE INVERSTIGACION E INTERCAMBIO TECNOLOGICO (GRET);UNIVERSIDAD DE YORK CANADA;VIAREGGIO DECENTRALIZED COOP COMMITTEE
00056745,Cuba,Caribbean,2012,Control de la Tuberculosis en Cuba - Fase I,7435,1853,,Others,"GLOBAL FUND TO FIGHT AIDS, TUBERCULOSIS"
00050659,Cuba,Caribbean,2012,"RIESGO Y DESASTRES EN PINAR DEL RÍO,HABANA Y VILLA CLARA",6551,19469,,Others,UNITED NATIONS DEVELOPMENT PRO
00047103,Cuba,Caribbean,2012,Plan Nacional eliminación Clorofluorocarbono,6146,6053,,Others,MONTREAL PROTOCOL
00051411,Cuba,Caribbean,2012,REHABILITATION OF HEALTH UNITS-HURRICANES GUSTAV & IKE,3502,3493,,Others,UNITED NATIONS DEVELOPMENT PRO
00062321,Cuba,Caribbean,2012,DESTRUCCION SUSTANCIAS AGOTADORAS DEL OZONO,3079,3079,No poverty,Others,MONTREAL PROTOCOL
00012199,Cuba,Caribbean,2012,Reducción de la pobreza,899,0,,Others,GOVERNMENT OF ITALY
00012211,Cuba,Caribbean,2012,Prevención VIH/sida Cuba- Fase 1,44,44,,Others,"GLOBAL FUND TO FIGHT AIDS, TUBERCULOSIS"
00012212,Cuba,Caribbean,2012,Desarrollo Humano Local (fondos Cooperación Suiza),39,220,,Others,GOVERNMENT OF SWITZERLAND
00042075,Cuba,Caribbean,2012,FORT.RESPUESTA ANTE DESASTRES (7 MUNICIPIOS HABANA),1,-144,,Others,UNITED NATIONS DEVELOPMENT PRO
00058793,Cuba,Caribbean,2012,REDUCCIÓN DE RIESGOS EN LA PROVINCIA GRANMA,0,0,,Others,EUROPEAN COMMISSION;UNITED NATIONS DEVELOPMENT PRO
00072264,Cuba,Caribbean,2012,Reestablishing basic living conditions of families,0,0,,Others,European Civil Protection & Humanitarian Aid Operations
00057442,Cuba,Caribbean,2013,Respuesta Nacional VIH/sida,4957826,5303695,Good health and well-being,Others,"GLOBAL FUND TO FIGHT AIDS, TUBERCULOSIS"
00057985,Cuba,Caribbean,2013,MODERNIZACIÓN SECTOR AGROPECUARIO CUBA,2455296,2493854,Climate action;Zero hunger,Others;Keeping people out of poverty,CANADIAN INTERNATIONAL DEVELOPMENT AGENCY;EUROPEAN COMMISSION;UNITED NATIONS DEVELOPMENT PRO
00066401,Cuba,Caribbean,2013,BASES AMBIENTALES PARA LA SOSTENIBILIDAD ALIMENTARIA,2121655,1684339,Climate action;Zero hunger,Keeping people out of poverty,AGENCIA SUIZA PARA EL DESARROLLO Y LA COOPERACION (COSUDE);EUROPEAN COMMISSION
00059615,Cuba,Caribbean,2013,Prevención VIH/sida en Cuba- Atención Integral y Apoyo,1684397,1680474,,Others,"GLOBAL FUND TO FIGHT AIDS, TUBERCULOSIS"
00070497,Cuba,Caribbean,2013,IMMEDIATE RESPONSE HURRICANE SANDY,1559305,1559305,,Others,"UNOCHA/Central Emergency Response Fund, CERF"
00072264,Cuba,Caribbean,2013,Reestablishing basic living conditions of families,1400051,1361279,,Others,European Civil Protection & Humanitarian Aid Operations
00056926,Cuba,Caribbean,2013,CUBA MARINE & COASTAL PROTECTED AREAS,1299449,1276033,,Others,Global Environment Fund Truste
00061732,Cuba,Caribbean,2013,Cuba: Control and management of invasive alien species,1150000,1157884,Life on Land,Promote nature-based solutions for a sustainable planet,Global Environment Fund Truste
00058592,Cuba,Caribbean,2013,ODM- APOYO A LAS INICIATIVAS DE DESCENTRALIZACIÓN CUBA,1047854,1045976,,Others,UNDP AS ADMINISTRATIVE AGENT FOR A JOINT PROGRAMME PASS THROUGH ARRANGEMENT
00043827,Cuba,Caribbean,2013,Biodiversity Conservation in Sabana Camaguey Ecosystem,975000,954221,Life on Land,Others,Global Environment Fund Truste
00049239,Cuba,Caribbean,2013,CUBA: SUSTAINABLE LAND MANAGEMENT IN DEGRADED ECOSYSTEMS,831000,818237,,Others,Global Environment Fund Truste
00050644,Cuba,Caribbean,2013,PROGRAMA MARCO DESARROLLO HUMANO LOCAL PDHL 2008-12,789973,792720,,Others,AGENCIA ESPANOLA DE COOPERACION INTERNACIONAL;Asociacion Lodigiana Cooperacion Internacional;BERGAMO DECENTRALIZED COOP COMMITTEE;CAJA GRANADA;CANADIAN INTERNATIONAL DEVELOPMENT AGENCY;CECINA DECENTRALIZED COOP COMMITTEE;COMITE DE COOPERACION DESCENTRALIZADA LIVORNO;Comite de Parma;COMITE DE SIENA PARA LA COOPERACION DECENTRALIZADA;COMO DECENTRALIZED COOP COMMITTEE;EUKAL FONDOA;FAMSI DECENTRALIZED COOP COMMITTEE;FLORENCIA  DECENTRALIZED COOP COMMITTEE;FONDO PROVINCIAL MILANES PARA LA COOPERACION INTERNACIONAL;GOVERNMENT OF SWITZERLAND;LAURENT GARNIER SADEV94;PROVINCIA DE PAVIA;UNITED NATIONS DEVELOPMENT PRO
00061801,Cuba,Caribbean,2013,Control Tuberculosis en Cuba (Fase II),757843,660498,,Others,"GLOBAL FUND TO FIGHT AIDS, TUBERCULOSIS"
00058555,Cuba,Caribbean,2013,APOYO LUCHA CONTRA LA ANEMIA EN CUBA,363455,360656,,Others,UNDP AS ADMINISTRATIVE AGENT FOR A JOINT PROGRAMME PASS THROUGH ARRANGEMENT
00062321,Cuba,Caribbean,2013,DESTRUCCION SUSTANCIAS AGOTADORAS DEL OZONO,233158,233158,No poverty,Others,MONTREAL PROTOCOL
